"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0583","(2013-1-10)AAL1结构化24",""," 数量：1201467392字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0466","(2013-1-10)AAL1结构化24",""," 数量：1201461248字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0538","(2013-1-10)AAL1结构化24",""," 数量：1201458176字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 057E","(2013-1-10)AAL1结构化24",""," 数量：1201455104字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 016A","(2013-1-10)AAL1结构化24",""," 数量：1201464320字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0349","(2013-1-10)AAL1结构化24",""," 数量：1201445888字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0583","(2013-1-10)AAL1结构化24",""," 数量：1201467392字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0466","(2013-1-10)AAL1结构化24",""," 数量：1201461248字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 0538","(2013-1-10)AAL1结构化24",""," 数量：1201458176字节, 比例：3.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3328048812字节, 比例: 19.26%","AAL1数量: 1374106496字节, 比例: 41.29%","0000: 057E","(2013-1-10)AAL1结构化24",""," 数量：1201455104字节, 比例：3.64%","",""
