"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 4C7C","(2012-12-7)AAL1结构化24",""," 数量：764810240字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 01F3","(2012-12-7)AAL1结构化24",""," 数量：803121152字节, 比例：1.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0200","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780601344字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0218","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775197696字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 020D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780361728字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0229","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775252992字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022C","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775228416字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0234","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775243776字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021E","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780423168字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0232","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775209984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022B","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780340224字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021C","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775259136字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775219200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022A","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775059456字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022F","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775182336字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0230","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775231488字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0231","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775213056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0235","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780346368字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0228","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775237632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 01FF","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775249920字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022E","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780444672字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0211","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775237632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0221","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780435456字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775225344字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 020E","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775252992字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0233","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775065600字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 4C7C","(2012-12-7)AAL1结构化24",""," 数量：764810240字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 01F3","(2012-12-7)AAL1结构化24",""," 数量：803121152字节, 比例：1.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0200","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780601344字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0218","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775197696字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 020D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780361728字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0229","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775252992字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022C","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775228416字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0234","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775243776字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021E","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780423168字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0232","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775209984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022B","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780340224字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021C","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775259136字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775219200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022A","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775059456字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022F","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775182336字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0230","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775231488字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0231","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775213056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0235","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780346368字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0228","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775237632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 01FF","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775249920字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 022E","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780444672字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0211","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775237632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 0221","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：780435456字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4702456520字节, 比例: 28.14%","AAL1数量: 2273716224字节, 比例: 48.35%","0000: 021D","(2012-12-7)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：775225344字节, 比例：1.42%","",""
