"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 057C","(2012-6-16)AAL1结构化24",""," 数量：3430747136字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 07B6","(2012-6-16)AAL1结构化24",""," 数量：3433856000字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 05D5","(2012-6-16)AAL1结构化24",""," 数量：3430581248字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 0804","(2012-6-16)AAL1结构化24",""," 数量：3447627776字节, 比例：7.43%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 04A2","(2012-6-16)AAL1结构化24",""," 数量：3430817792字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 0244","(2012-6-16)AAL1结构化24",""," 数量：3436706816字节, 比例：7.41%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 057C","(2012-6-16)AAL1结构化24",""," 数量：3430747136字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 07B6","(2012-6-16)AAL1结构化24",""," 数量：3433856000字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 05D5","(2012-6-16)AAL1结构化24",""," 数量：3430581248字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 0804","(2012-6-16)AAL1结构化24",""," 数量：3447627776字节, 比例：7.43%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 04A2","(2012-6-16)AAL1结构化24",""," 数量：3430817792字节, 比例：7.40%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL1数量: 1932505856字节, 比例: 49.86%","0000: 0244","(2012-6-16)AAL1结构化24",""," 数量：3436706816字节, 比例：7.41%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL2数量: 1911885622字节, 比例: 49.32%","0000: 064B; CID编号: 11","(2012-6-16)标准AAL2; CID承载业务G729","","数量：41787468字节, 比例：0.09% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL2数量: 1911885622字节, 比例: 49.32%","0000: 064B; CID编号: 12","(2012-6-16)标准AAL2; CID承载业务G729","","数量：42037690字节, 比例：0.09% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL2数量: 1911885622字节, 比例: 49.32%","0000: 064B; CID编号: 13","(2012-6-16)标准AAL2; CID承载业务G729","","数量：41948870字节, 比例：0.09% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3876214704字节, 比例: 23.52%","AAL2数量: 1911885622字节, 比例: 49.32%","0000: 064B; CID编号: 14","(2012-6-16)标准AAL2; CID承载业务G729","","数量：41886402字节, 比例：0.09% ","",""
