"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 4C7C","(2012-12-12)AAL1结构化24",""," 数量：1979561984字节, 比例：3.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0200","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：832011264字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0211","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831959040字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 01F3","(2012-12-12)AAL1结构化24",""," 数量：1989991424字节, 比例：3.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 021D","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831971328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0230","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831989760字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 022E","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831998976字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0218","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831965184字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0233","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831955968字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 0228","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831965184字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 022F","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831959040字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 5038753356字节, 比例: 28.31%","AAL1数量: 2429026304字节, 比例: 48.21%","0000: 021E","(2012-12-12)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：831965184字节, 比例：1.43%","",""
