"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 4C7C","(2012-12-11)AAL1结构化24",""," 数量：1698195456字节, 比例：3.83%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0200","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633504768字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0211","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633434112字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 01F3","(2012-12-11)AAL1结构化24",""," 数量：1711798272字节, 比例：3.86%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 021D","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633446400字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0230","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633464832字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022E","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633464832字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0218","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0233","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0228","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633446400字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022F","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633449472字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 021E","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633470976字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0232","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633443328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0231","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 020D","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633434112字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 01FF","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633458688字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 021C","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633409536字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0229","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633452544字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 020E","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633412608字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022C","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633427968字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022D","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633431040字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022A","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633513984字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0234","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633443328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0221","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633446400字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022B","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633424896字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0235","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633443328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 4C7C","(2012-12-11)AAL1结构化24",""," 数量：1698195456字节, 比例：3.83%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0200","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633504768字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0211","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633434112字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 01F3","(2012-12-11)AAL1结构化24",""," 数量：1711798272字节, 比例：3.86%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 021D","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633446400字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0230","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633464832字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022E","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633464832字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0218","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0233","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0228","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633446400字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 022F","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633449472字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 021E","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633470976字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0232","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633443328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3860062152字节, 比例: 28.48%","AAL1数量: 1849270272字节, 比例: 47.91%","0000: 0231","(2012-12-11)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：633421824字节, 比例：1.43%","",""
