"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 0DDF","(2012-6-18)AAL1结构化24",""," 数量：243387392字节, 比例：0.58%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 0DC9","(2012-6-18)AAL1结构化24",""," 数量：243399680字节, 比例：0.58%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05CA","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196905984字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05B6","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196887552字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05D6","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196893696字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05C5","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196801536字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05C6","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196899840字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05AE","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196930560字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05D8","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196905984字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05C4","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196921344字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05AF","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196890624字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05CD","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196912128字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05CC","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196890624字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05D5","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196915200字节, 比例：0.47%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3654007642字节, 比例: 28.33%","AAL1数量: 1759070464字节, 比例: 48.14%","0000: 05B0","(2012-6-18)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：196927488字节, 比例：0.47%","",""
