"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0A2A","(2013-1-8)AAL1结构化24",""," 数量：609868800字节, 比例：32.90%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 01F3","(2013-1-8)AAL1结构化24",""," 数量：611143680字节, 比例：32.97%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0229","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26456064字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022C","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26413056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0235","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26317824字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0234","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26339328字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0221","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26403840字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0200","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26582016字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0211","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26268672字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0233","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26290176字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022F","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26339328字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 021E","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26400768字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0231","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26182656字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022B","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26311680字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 020D","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26253312字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 01FF","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26585088字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 021C","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26360832字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022D","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26271744字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022E","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26363904字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0218","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26262528字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0228","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26323968字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0232","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26290176字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 020E","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26219520字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 022A","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26867712字节, 比例：1.45%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 0230","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26351616字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 160612128字节, 比例: 1.75%","AAL1数量: 77241088字节, 比例: 48.09%","0000: 021D","(2013-1-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：26317824字节, 比例：1.42%","",""
