"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0298","(2012-6-9)AAL1结构化24",""," 数量：1946433536字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0243","(2012-6-9)AAL1结构化24",""," 数量：1947189248字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 04A2","(2012-6-9)AAL1结构化24",""," 数量：1947370496字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0356","(2012-6-9)AAL1结构化24",""," 数量：1946713088字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0244","(2012-6-9)AAL1结构化24",""," 数量：1947235328字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 04FA","(2012-6-9)AAL1结构化24",""," 数量：1726401536字节, 比例：4.11%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0298","(2012-6-9)AAL1结构化24",""," 数量：1946433536字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0243","(2012-6-9)AAL1结构化24",""," 数量：1947189248字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 04A2","(2012-6-9)AAL1结构化24",""," 数量：1947370496字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0356","(2012-6-9)AAL1结构化24",""," 数量：1946713088字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 0244","(2012-6-9)AAL1结构化24",""," 数量：1947235328字节, 比例：4.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL1数量: 1749017344字节, 比例: 61.49%","0000: 04FA","(2012-6-9)AAL1结构化24",""," 数量：1726401536字节, 比例：4.11%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 11","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238003668字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 12","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238789644字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 13","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238753952字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 14","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238735816字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 15","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238858936字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 16","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238903764字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 17","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238956520字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 18","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238838732字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 19","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238854704字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 20","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238905480字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 21","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238944376字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 22","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238933948字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 23","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238948252字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 24","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238881940字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 25","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238906192字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 26","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238946796字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 27","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：239067180字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 28","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：239054992字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 29","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：239081832字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 30","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：239105196字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 31","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：239099300字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 32","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238590660字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 33","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：238460860字节, 比例：0.93% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 2844503544字节, 比例: 21.02%","AAL2数量: 1070472728字节, 比例: 37.63%","0000: 03DD; CID编号: 34","(2012-6-9)标准AAL2; CID承载业务G711 PCM U律","","数量：237900564字节, 比例：0.93% ","",""
