"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-7)标准AAL2; CID承载业务G729","","数量：114572字节, 比例：56.39% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-7)标准AAL2; CID承载业务G729","","数量：114572字节, 比例：56.39% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-13)标准AAL2; CID承载业务G729","","数量：46944字节, 比例：17.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-13)标准AAL2; CID承载业务G729","","数量：46944字节, 比例：17.23% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-20)标准AAL2; CID承载业务G729","","数量：4560936字节, 比例：77.89% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-20)标准AAL2; CID承载业务G729","","数量：4560936字节, 比例：77.89% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-27)标准AAL2; CID承载业务G729","","数量：3059534字节, 比例：82.49% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL2数量: 418336字节, 比例: 92.85%","0000: 0024; CID编号: 11","(2012-12-27)标准AAL2; CID承载业务G729","","数量：3059534字节, 比例：82.49% ","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL5数量: 32198字节, 比例: 7.15%","0000: 0023","(2012-12-7)AAL5 IP",""," 数量：647568字节, 比例：100.00%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 450534字节, 比例: 0.02%","AAL5数量: 32198字节, 比例: 7.15%","0000: 0023","(2012-12-7)AAL5 IP",""," 数量：647568字节, 比例：100.00%","",""
