"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 04A2","(2012-6-13)AAL1结构化24",""," 数量：609989632字节, 比例：0.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 05D5","(2012-6-13)AAL1结构化24",""," 数量：587385856字节, 比例：0.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 0244","(2012-6-13)AAL1结构化24",""," 数量：569018368字节, 比例：0.79%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 057C","(2012-6-13)AAL1结构化24",""," 数量：582089728字节, 比例：0.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 06F0","(2012-6-13)AAL1结构化24",""," 数量：2851261440字节, 比例：3.95%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 04A2","(2012-6-13)AAL1结构化24",""," 数量：609989632字节, 比例：0.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 05D5","(2012-6-13)AAL1结构化24",""," 数量：587385856字节, 比例：0.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 0244","(2012-6-13)AAL1结构化24",""," 数量：569018368字节, 比例：0.79%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 057C","(2012-6-13)AAL1结构化24",""," 数量：582089728字节, 比例：0.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 6183691490字节, 比例: 45.65%","AAL1数量: 3007238016字节, 比例: 48.63%","0000: 06F0","(2012-6-13)AAL1结构化24",""," 数量：2851261440字节, 比例：3.95%","",""
