"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0356","(2012-6-7)AAL1结构化24",""," 数量：2771791872字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0243","(2012-6-7)AAL1结构化24",""," 数量：2771997696字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0499","(2012-6-7)AAL1结构化24",""," 数量：2770160640字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0244","(2012-6-7)AAL1结构化24",""," 数量：2771318784字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 04A2","(2012-6-7)AAL1结构化24",""," 数量：2769417216字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0298","(2012-6-7)AAL1结构化24",""," 数量：2770510848字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0356","(2012-6-7)AAL1结构化24",""," 数量：2771791872字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0243","(2012-6-7)AAL1结构化24",""," 数量：2771997696字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0499","(2012-6-7)AAL1结构化24",""," 数量：2770160640字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0244","(2012-6-7)AAL1结构化24",""," 数量：2771318784字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 04A2","(2012-6-7)AAL1结构化24",""," 数量：2769417216字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL1数量: 3181875200字节, 比例: 57.47%","0000: 0298","(2012-6-7)AAL1结构化24",""," 数量：2770510848字节, 比例：3.63%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL2数量: 2227989724字节, 比例: 40.24%","0000: 00FC; CID编号: 11","(2012-6-7)标准AAL2; CID承载业务G711 PCM U律","","数量：14543340字节, 比例：0.03% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL2数量: 2227989724字节, 比例: 40.24%","0000: 00FC; CID编号: 12","(2012-6-7)标准AAL2; CID承载业务G711 PCM U律","","数量：14540188字节, 比例：0.03% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL2数量: 2227989724字节, 比例: 40.24%","0000: 00FC; CID编号: 13","(2012-6-7)标准AAL2; CID承载业务G711 PCM U律","","数量：14543252字节, 比例：0.03% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL2数量: 2227989724字节, 比例: 40.24%","0000: 00FC; CID编号: 14","(2012-6-7)标准AAL2; CID承载业务G711 PCM U律","","数量：14547284字节, 比例：0.03% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5536839604字节, 比例: 26.85%","AAL2数量: 2227989724字节, 比例: 40.24%","0000: 00FC; CID编号: 15","(2012-6-7)标准AAL2; CID承载业务G711 PCM U律","","数量：14549808字节, 比例：0.03% ","",""
