"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 057C","(2012-6-22)AAL1结构化24",""," 数量：934609920字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 04A2","(2012-6-22)AAL1结构化24",""," 数量：934001664字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 05D5","(2012-6-22)AAL1结构化24",""," 数量：934600704字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 09E4","(2012-6-22)AAL1结构化24",""," 数量：894148608字节, 比例：1.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 0A79","(2012-6-22)AAL1结构化24",""," 数量：933685248字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 057C","(2012-6-22)AAL1结构化24",""," 数量：934609920字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 04A2","(2012-6-22)AAL1结构化24",""," 数量：934001664字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 05D5","(2012-6-22)AAL1结构化24",""," 数量：934600704字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 09E4","(2012-6-22)AAL1结构化24",""," 数量：894148608字节, 比例：1.81%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL1数量: 2058928768字节, 比例: 37.45%","0000: 0A79","(2012-6-22)AAL1结构化24",""," 数量：933685248字节, 比例：1.89%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL2数量: 3393803646字节, 比例: 61.73%","0000: 08BD; CID编号: 11","(2012-6-22)标准AAL2; CID承载业务G711 PCM U律","","数量：35328708字节, 比例：0.04% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL2数量: 3393803646字节, 比例: 61.73%","0000: 08BD; CID编号: 12","(2012-6-22)标准AAL2; CID承载业务G711 PCM U律","","数量：35531912字节, 比例：0.04% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5497903436字节, 比例: 28.41%","AAL2数量: 3393803646字节, 比例: 61.73%","0000: 08BD; CID编号: 13","(2012-6-22)标准AAL2; CID承载业务G711 PCM U律","","数量：35493664字节, 比例：0.04% ","",""
