"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A884","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270501888字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A86B","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270465024字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: 002A","(2013-5-8)AAL1结构化24",""," 数量：1993220096字节, 比例：10.45%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A890","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：272222208字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: 002B","(2013-5-8)AAL1结构化24",""," 数量：1989343232字节, 比例：10.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: 27BA","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270532608字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A86E","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270440448字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A86A","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270480384字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A86C","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270495744字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A891","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270455808字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A885","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270446592字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A865","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270348288字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A878","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270437376字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: 27B8","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：270538752字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 799593175字节, 比例: 11.08%","AAL1数量: 397240064字节, 比例: 49.68%","0000: A860","(2013-5-8)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：272553984字节, 比例：1.43%","",""
