"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0244","(2012-6-5)AAL1结构化24",""," 数量：261348352字节, 比例：0.58%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0298","(2012-6-5)AAL1结构化24",""," 数量：258955264字节, 比例：0.58%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0243","(2012-6-5)AAL1结构化24",""," 数量：264196096字节, 比例：0.59%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0356","(2012-6-5)AAL1结构化24",""," 数量：570766336字节, 比例：1.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0450","(2012-6-5)AAL1结构化24",""," 数量：734606336字节, 比例：1.64%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0244","(2012-6-5)AAL1结构化24",""," 数量：261348352字节, 比例：0.58%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0298","(2012-6-5)AAL1结构化24",""," 数量：258955264字节, 比例：0.58%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0243","(2012-6-5)AAL1结构化24",""," 数量：264196096字节, 比例：0.59%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0356","(2012-6-5)AAL1结构化24",""," 数量：570766336字节, 比例：1.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3403219284字节, 比例: 28.47%","AAL1数量: 1868764544字节, 比例: 54.91%","0000: 0450","(2012-6-5)AAL1结构化24",""," 数量：734606336字节, 比例：1.64%","",""
