"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 04A2","(2012-6-12)AAL1结构化24",""," 数量：2234989568字节, 比例：6.93%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 0244","(2012-6-12)AAL1结构化24",""," 数量：2187603968字节, 比例：6.78%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 057C","(2012-6-12)AAL1结构化24",""," 数量：2189594624字节, 比例：6.79%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 05D5","(2012-6-12)AAL1结构化24",""," 数量：2185097216字节, 比例：6.78%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 06BB","(2012-6-12)AAL1结构化24",""," 数量：3578213376字节, 比例：11.10%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 04A2","(2012-6-12)AAL1结构化24",""," 数量：2234989568字节, 比例：6.93%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 0244","(2012-6-12)AAL1结构化24",""," 数量：2187603968字节, 比例：6.78%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 057C","(2012-6-12)AAL1结构化24",""," 数量：2189594624字节, 比例：6.79%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 05D5","(2012-6-12)AAL1结构化24",""," 数量：2185097216字节, 比例：6.78%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL1数量: 1343719296字节, 比例: 38.67%","0000: 06BB","(2012-6-12)AAL1结构化24",""," 数量：3578213376字节, 比例：11.10%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 11","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：198542000字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 12","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：198568368字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 13","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203989756字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 14","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：198670680字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 15","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203689464字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 16","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203983164字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 17","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203898156字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 18","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203958612字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 19","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：204293100字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 20","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：204075960字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 21","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：204054460字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 22","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：198996688字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 23","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203891424字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 24","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：203672260字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 25","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：174156664字节, 比例：0.66% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 26","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：198652652字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 27","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：199021336字节, 比例：0.75% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 28","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：174100168字节, 比例：0.66% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 29","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：204210864字节, 比例：0.77% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3475123000字节, 比例: 27.22%","AAL2数量: 1099343172字节, 比例: 31.63%","0000: 05FB; CID编号: 30","(2012-6-12)标准AAL2; CID承载业务G711 PCM U律","","数量：204200436字节, 比例：0.77% ","",""
