"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 0466","(2013-1-6)AAL1结构化24",""," 数量：1060318208字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 016A","(2013-1-6)AAL1结构化24",""," 数量：1064861696字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 0349","(2013-1-6)AAL1结构化24",""," 数量：1057630208字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 046B","(2013-1-6)AAL1结构化24",""," 数量：1061519360字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 04AB","(2013-1-6)AAL1结构化24",""," 数量：1054779392字节, 比例：0.96%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 04D4","(2013-1-6)AAL1结构化24",""," 数量：1060047872字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 0466","(2013-1-6)AAL1结构化24",""," 数量：1060318208字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 016A","(2013-1-6)AAL1结构化24",""," 数量：1064861696字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 0349","(2013-1-6)AAL1结构化24",""," 数量：1057630208字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 046B","(2013-1-6)AAL1结构化24",""," 数量：1061519360字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 04AB","(2013-1-6)AAL1结构化24",""," 数量：1054779392字节, 比例：0.96%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL1数量: 4559932800字节, 比例: 44.43%","0000: 04D4","(2013-1-6)AAL1结构化24",""," 数量：1060047872字节, 比例：0.97%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 11","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：690723472字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 12","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692232968字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 13","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692323348字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 14","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692111408字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 15","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693236900字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 16","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693804536字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 17","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693382852字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 18","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693585992字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 19","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693858116字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 20","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692882120字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 21","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693811348字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 22","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693817132字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 23","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693682712字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 24","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693824172字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 25","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693460340字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 26","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693349504字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 27","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：694517716字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 28","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：694996812字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 29","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：694855092字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 30","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：695172728字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 31","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：695090824字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 32","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：690801560字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 33","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：689309472字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 0478; CID编号: 34","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：689190224字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 11","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：690291500字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 12","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：691991640字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 13","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692131456字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 14","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692237232字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 15","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693289812字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 16","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693310548字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 17","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692986748字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 18","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692486116字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 19","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：693274236字节, 比例：0.51% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 10263330986字节, 比例: 43.75%","AAL2数量: 5683383032字节, 比例: 55.38%","0000: 047B; CID编号: 20","(2013-1-6)标准AAL2; CID承载业务G711 PCM U律","","数量：692667028字节, 比例：0.51% ","",""
