"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 01F3","(2013-1-6)AAL1结构化24",""," 数量：2891970560字节, 比例：12.79%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0200","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311875584字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0230","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311890944字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 01FF","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311522304字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0A2A","(2013-1-6)AAL1结构化24",""," 数量：3655098368字节, 比例：16.16%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022D","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311789568字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0234","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311851008字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0218","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311973888字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0233","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：310711296字节, 比例：1.37%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022B","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311798784字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0229","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311857152字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022C","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311890944字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 021C","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311952384字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0211","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：310806528字节, 比例：1.37%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 020D","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311847936字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0235","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311887872字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0221","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311872512字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0228","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311844864字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 020E","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311881728字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022A","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311076864字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 021D","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：312038400字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022E","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311967744字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0231","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：312038400字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022F","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311546880字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 021E","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311955456字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0232","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311835648字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 01F3","(2013-1-6)AAL1结构化24",""," 数量：2891970560字节, 比例：12.79%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0200","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311875584字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0230","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311890944字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 01FF","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311522304字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0A2A","(2013-1-6)AAL1结构化24",""," 数量：3655098368字节, 比例：16.16%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022D","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311789568字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0234","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311851008字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0218","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311973888字节, 比例：1.38%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 0233","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：310711296字节, 比例：1.37%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 1994820604字节, 比例: 12.39%","AAL1数量: 942446592字节, 比例: 47.24%","0000: 022B","(2013-1-6)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：311798784字节, 比例：1.38%","",""
