"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 058A","(2013-8-1)AAL1结构化24",""," 数量：3183384576字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 0BEE","(2013-8-1)AAL1结构化24",""," 数量：3181074432字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 0643","(2013-8-1)AAL1结构化24",""," 数量：3183148032字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 0573","(2013-8-1)AAL1结构化24",""," 数量：3184591872字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 0571","(2013-8-1)AAL1结构化24",""," 数量：3182214144字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL1数量: 2008479168字节, 比例: 36.17%","0000: 071A","(2013-8-1)AAL1结构化24",""," 数量：3183175680字节, 比例：3.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 11","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：620490644字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 12","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：620957176字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 13","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：620993080字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 14","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：620912996字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 15","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621396116字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 16","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621460972字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 17","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621389956字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 18","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621303056字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 19","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621432504字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 20","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621405048字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 21","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621407780字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 22","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621400076字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 23","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621410900字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 24","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621403552字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 25","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621453996字节, 比例：0.37% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 5553393717字节, 比例: 44.47%","AAL2数量: 3490472813字节, 比例: 62.85%","0000: 090A; CID编号: 26","(2013-8-1)标准AAL2; CID承载业务G711 PCM U律","","数量：621395720字节, 比例：0.37% ","",""
