"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 0349","(2012-12-17)AAL1结构化24",""," 数量：2145725440字节, 比例：3.28%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 017E","(2012-12-17)AAL1结构化24",""," 数量：2139566080字节, 比例：3.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 016A","(2012-12-17)AAL1结构化24",""," 数量：2136518656字节, 比例：3.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 01D1","(2012-12-17)AAL1结构化24",""," 数量：2145187840字节, 比例：3.28%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 0290","(2012-12-17)AAL1结构化24",""," 数量：2484542464字节, 比例：3.80%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 01B7","(2012-12-17)AAL1结构化24",""," 数量：2504630272字节, 比例：3.83%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 0349","(2012-12-17)AAL1结构化24",""," 数量：2145725440字节, 比例：3.28%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 017E","(2012-12-17)AAL1结构化24",""," 数量：2139566080字节, 比例：3.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 016A","(2012-12-17)AAL1结构化24",""," 数量：2136518656字节, 比例：3.27%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 7448668158字节, 比例: 39.39%","AAL1数量: 2723710336字节, 比例: 36.57%","0000: 01D1","(2012-12-17)AAL1结构化24",""," 数量：2145187840字节, 比例：3.28%","",""
