"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 2080","(2013-8-4)AAL1结构化24",""," 数量：368437248字节, 比例：33.37%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48E9","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15627264字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 2082","(2013-8-4)AAL1结构化24",""," 数量：360483840字节, 比例：32.65%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 4950","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15906816字节, 比例：1.44%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 494F","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15578112字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48E3","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15645696字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48EB","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15614976字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48DF","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15661056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48DA","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15624192字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48E7","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15599616字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 4940","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15869952字节, 比例：1.44%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 4939","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15614976字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 48EF","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15630336字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 4936","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15599616字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 46934245字节, 比例: 1.05%","AAL1数量: 23003136字节, 比例: 49.01%","0000: 493E","(2013-8-4)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：15627264字节, 比例：1.42%","",""
