"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0A2A","(2013-1-9)AAL1结构化24",""," 数量：1275803648字节, 比例：2.27%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 01F3","(2013-1-9)AAL1结构化24",""," 数量：1276362752字节, 比例：2.27%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0229","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800710656字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 022C","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800606208字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0235","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800480256字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0234","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800526336字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0221","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800541696字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0200","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800867328字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0211","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800501760字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4851327696字节, 比例: 28.26%","AAL1数量: 2338538624字节, 比例: 48.20%","0000: 0233","(2013-1-9)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：800501760字节, 比例：1.43%","",""
