"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 4C7C","(2012-12-5)AAL1结构化24",""," 数量：2852247552字节, 比例：5.96%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 01F3","(2012-12-5)AAL1结构化24",""," 数量：2930313216字节, 比例：6.12%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 0200","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：686966784字节, 比例：1.44%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 0218","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：676257792字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 020D","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：686180352字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 0229","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：676147200字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 022C","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：676242432字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 0234","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：676220928字节, 比例：1.41%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 021E","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：686337024字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 4131608864字节, 比例: 28.07%","AAL1数量: 1993412224字节, 比例: 48.25%","0000: 0232","(2012-12-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：676220928字节, 比例：1.41%","",""
