"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 2082","(2013-8-5)AAL1结构化24",""," 数量：689332224字节, 比例：32.75%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48EB","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29881344字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 2080","(2013-8-5)AAL1结构化24",""," 数量：698029056字节, 比例：33.16%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 493B","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29896704字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4952","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29896704字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48DC","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29869056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4942","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29881344字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48DF","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29896704字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48DA","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29881344字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48E7","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29878272字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4940","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：30163968字节, 比例：1.43%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4939","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29875200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48EF","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29893632字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48E5","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29859840字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 493C","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29890560字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48ED","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29869056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48E1","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29869056字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4948","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29865984字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4951","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29853696字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 4936","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29881344字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 48E9","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29875200字节, 比例：1.42%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 89922465字节, 比例: 1.95%","AAL1数量: 43854592字节, 比例: 48.77%","0000: 493E","(2013-8-5)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：29878272字节, 比例：1.42%","",""
