"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 07AD","(2013-5-8)AAL1结构化24",""," 数量：3046464512字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 0054","(2013-5-8)AAL1结构化24",""," 数量：3046338560字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 00BB","(2013-5-8)AAL1结构化24",""," 数量：3046553600字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 05D1","(2013-5-8)AAL1结构化24",""," 数量：3045871616字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 01AD","(2013-5-8)AAL1非结构化T1",""," 数量：2168542208字节, 比例：3.33%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 0974","(2013-5-8)AAL1结构化24",""," 数量：3046215680字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 00B8","(2013-5-8)AAL1结构化24",""," 数量：3045509120字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 01B7","(2013-5-8)AAL1结构化24",""," 数量：3045198848字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL1数量: 1358143808字节, 比例: 44.23%","0000: 07AE","(2013-5-8)AAL1结构化24",""," 数量：3045502976字节, 比例：4.67%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 007C; CID编号: 11","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：282391820字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 11","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：282938500字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 12","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283100764字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 13","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283104656字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 14","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283101200字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 15","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283285176字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 16","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283329860字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 17","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283322292字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 18","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283299196字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 19","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283328660字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 20","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283230188字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 21","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283324260字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 22","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283335564字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 23","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283342868字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 24","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283343616字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 25","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283320884字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 26","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283357220字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 27","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283492060字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 28","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283527644字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 29","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283493928字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 30","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283545248字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 31","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：283526928字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 32","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：282872232字节, 比例：0.35% ","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 3070530244字节, 比例: 42.13%","AAL2数量: 1678207317字节, 比例: 54.66%","0000: 00A5; CID编号: 33","(2013-5-8)标准AAL2; CID承载业务G711 PCM U律","","数量：282636220字节, 比例：0.35% ","",""
